FID,NAME,KIND
2608,后明庄中心小学,A702
2609,摩托罗拉希望小学,A702
2610,伍麻庄中心小学,A702
2611,任汉中心小学,A702
2612,西四庄小学,A702
2613,北肖楼中心小学,A702
2614,红光中学,A703
2615,津美幼儿园,A701
2616,赵各庄中心小学,A702
2617,卓美天使婴幼园,A701
2618,八一希望小学,A702
2619,板桥中心小学,A702
2620,天津大学网络教育学院,A700
2621,宁河县潘庄镇纪庄村小学,A702
2622,东丽区妇女教育培训中心,A709
2623,天津市南开田家炳中学,A703
2624,静海县王口镇进庄小学,A702
2625,蔡公庄中心小学,A702
2626,蓟县马伸桥镇初级中学,A703
2627,王卜庄高级中学,A703
2628,天津市新华社区学院,A708
2629,天津市商业文化进修学院,A709
2630,七里海镇齐家埠小学,A702
2631,宁河县芦台镇第一小学,A702
2632,豆张庄乡龚家庄完全小学,A702
2633,大王古庄中心小学,A702
2634,泰达开发区第二小学,A702
2635,静海县梁头镇张庄子小学,A702
2636,唐官屯镇鲁辛庄小学,A702
2637,宁河县丰台镇窑头小学,A702
2638,天津市红桥区佳春里小学,A702
2639,大八亩坨中心小学,A702
2640,香山道小学,A702
2641,俵口中心小学,A702
2642,天津影视职专,A708
2643,南开区乒乓球运动学校,A709
2644,天津对外经济贸易职业学院南部,A700
2645,天津市仁好职业培训学校,A709
2646,南开二十二幼,A701
2647,山木培训学校,A709
2648,天津艺术教育进修学院,A709
2649,天津市河东区益寿里小学,A702
2650,河北第一幼儿园,A701
2651,天津理工大学新校区北门,A700
2652,北辰区天穆村体育局青少年游泳训练基地,A709
2653,天津市科技进修学院西青分院,A700
2654,红桥区十八幼儿园,A701
2655,天津市管理干部学院西院,A700
2656,天津农村妇女培训服务中心,A709
2657,天津市仪表无线电工业学校,A708
2658,天津工程职业技术学院北校区,A700
2659,大港油田第三中学,A703
2660,西青区英宝幼儿园,A701
2661,南开实验学校天华里幼儿部,A701
2662,天津市西青区第二幼儿园,A701
2663,蔡家堡学校,A702
2664,南开区第三保育院,A701
2665,和平特教中心,A709
2666,天津市第一商业学校,A708
2667,天津市武清区委党校,A700
2668,双桥中学,A703
2669,和平区第十一幼儿园,A701
2670,天津市养老护理员职业培训学校,A709
2671,天津城建学院,A700
2672,盘山道中学,A703
2673,天津机电职业技术学院,A700
2674,花园天使儿童生活馆,A701
2675,秋瑞少儿艺术培训中心,A709
2676,安博华英河西校区,A709
2677,天津市童偲乐园河西分部,A709
2678,西营门外幼儿园,A701
2679,马伸桥镇淋河中心小学,A702
2680,小学生活劳动教育基地管理中心,A709
2681,宁河县小薄中学,A703
2682,天津工业大学,A700
2683,天津外国语学院,A700
2684,苗庄中学,A703
2685,天津市蓟县杨津庄镇中学,A703
2686,天津电大武清分校,A700
2687,教师进修学校,A700
2688,天津开发区职业技术学院,A700
2689,大港区职业成人教育中心滨海中专,A708
2690,天津市老年人综合大学养老院分校,A709
2691,新雅特学校,A709
2692,天津艺术职业学院,A700
2693,天津市汉沽区第一中学,A703
2694,医药教育中心南院,A709
2695,天津市翔东高级中学,A703
2696,小小世界双语幼儿园,A701
2697,天津市佟楼中学,A703
2698,天津大学仁爱学院,A700
2699,天津科技大学南门,A700
2700,育杰中学,A703
2701,天津城建学院西门,A700
2702,天津市翔宇科技贸易学校,A708
2703,天津国际语言文化进修学院,A700
2704,南开大学幼儿教育中心,A701
2705,塘沽区刘庄南窖小学,A702
2706,天津市五十四中新校区,A703
2707,天津市津南区新房小学,A702
2708,龙文环球教育,A709
2709,基督教女青年会幼光幼儿园,A701
2710,曹子里中学,A703
2711,天津市职工公用事业学院,A709
2712,蓟县行政学校,A709
2713,河西区会计进修学校,A709
2714,汇众教育天津校区,A709
2715,河西区启智学校,A709
2716,北三村小学,A702
2717,静海模范学校,A702
2718,江南寄宿小学,A702
2719,天津城市职业学院河西分院,A700
2720,大韩庄小学,A702
2721,天津旅游育才职专河北路校区,A708
2722,天津市卫生局幼儿园分园,A701
2723,石各庄镇中心幼儿园,A701
2724,天津市美亚职业学校,A708
2725,天津市青光中学,A703
2726,天津商业大学,A700
2727,天津电大新华分校,A700
2728,南麻疸小学,A702
2729,天津市河东区靶当村小学,A702
2730,天津泉州武术院,A709
2731,河北区会计培训学校,A709
2732,上马台镇中心幼儿园,A701
2733,大曲河中心小学,A702
2734,口东幼儿园,A701
2735,天津青年职业学院滨海校区,A700
2736,头百户中心小学,A702
2737,天津市工大职业培训学校,A709
2738,天津市劳动和社会保障宣传教育中心,A709
2739,南开区科技实验小学,A702
2740,天津市建筑工程职工大学,A700
2741,共青团宁河县团校,A709
2742,华旭小学,A702
2743,后沽中心小学,A702
2744,天津理工大学华信软件学院,A700
2745,河西区瑞思特幼儿园,A701
2746,实验小学附属幼儿园,A701
2747,北蔡村乡中学,A703
2748,共青团天津港务局委员会团校,A709
2749,南开区第一幼儿园,A701
2750,ＬＧ温家房子希望小学,A702
2751,天津市敬民中学,A703
2752,天津财经职业中专,A708
2753,王秦庄小学,A702
2754,渤海石油第三小学,A702
2755,台湾路小学,A702
2756,天津市第九中学,A703
2757,史各庄镇朱家铺中心小学,A702
2758,邦均镇第五小学,A702
2759,卓群高级中学,A703
2760,南开驾驶员培训学校,A706
2761,天津二中（北院）,A703
2762,电力局第二幼儿园,A701
2763,铁道部天津物资管理干部学院,A700
2764,天津市轻工职业技术学校,A708
2765,河东区街坊小学,A702
2766,天津大学滨海工商管理学院,A700
2767,育才双语幼儿园,A701
2768,报喜鸟杨辛庄中心小学,A702
2769,东海里小学,A702
2770,小天鹅幼儿园,A701
2771,塘沽区教育中心,A709
2772,伊顿慧智双语幼儿园,A701
2773,南开三幼,A701
2774,东丽区职业教育中心学校,A708
2775,天津师范大学富家湾幼儿园,A701
2776,皇家少儿英语,A709
2777,下朱庄街中学,A703
2778,黄庄第二小学,A702
2779,西苑幼儿园,A701
2780,河西区第十幼儿园,A701
2781,康达驾校,A706
2782,学大教育,A709
2783,天津市新兴技术学校,A708
2784,天津市电信希望小学,A702
2785,龙盛电脑培训学校,A709
2786,天津泰达幼儿园,A701
2787,天津市中山小学,A702
2788,蓝岸森林幼儿园,A701
2789,南开六幼,A701
2790,大港区第六小学,A702
2791,欧文幼儿园,A701
2792,阳光宝贝幼托,A701
2793,尚庄学校,A702
2794,塘沽区第一职专培训学校,A708
2795,五马路小学,A702
2796,津学教育,A709
2797,育才职业学校,A708
2798,富达幼儿园,A701
2799,欢庆里小学,A702
2800,育才幼儿园,A701
2801,天津市汇文中学,A703
2802,大张庄中学,A703
2803,天津市塘沽区新城小学,A702
2804,静海县独流中学,A703
2805,塘沽九幼,A701
2806,辛庄中学,A703
2807,八里桥中心小学,A702
2808,爱婴计划早教泳疗馆,A709
2809,天津市南开艺术中学,A703
2810,天津市委市级机关工委党校,A700
2811,崔黄口镇前营中心小学,A702
2812,蓟县翠屏山中学,A703
2813,三双小学,A702
2814,西老鸦口村中心小学,A702
2815,蓟县实验小学,A702
2816,希望双语艺术幼儿园,A701
2817,张子铺中心小学,A702
2818,崔黄口初级中学,A703
2819,华英星辰幼儿园,A701
2820,天津市津南区实验小学,A702
2821,黄庄中学,A703
2822,小太阳幼儿园,A701
2823,汉沽区职工卫生学校,A708
2824,天津市塘沽区爱心幼儿园,A701
2825,蓟县顶新希望小学,A702
2826,和平区红十字会卫生救护培训中心,A709
2827,和平区第八幼儿园,A701
2828,马集小学,A702
2829,华夏之星幼儿园辛庄总园,A701
2830,滨海新区红贝壳幼儿园,A701
2831,泗村店镇前屯中心小学,A702
2832,东方爱婴早教中心,A701
2833,天津市七十二中艺术高中,A703
2834,天津冶金职业技术学院,A700
2835,天津市电大市政分校,A700
2836,滨海职业学院远程教育学院,A700
2837,天津耀华滨海学校,A703
2838,育才幼儿园,A701
2839,天津市红桥区新实小学,A702
2840,岳家庄小学,A702
2841,洪水庄乡旱店子中心小学,A702
2842,天津城市职业学院新华分院,A700
2843,多彩幼儿园,A701
2844,武清区大良中学,A703
2845,和平幼教集团华夏未来第二幼儿园,A701
2846,蓟县邦均中学,A703
2847,天津市建筑工程学校,A708
2848,天津机电工艺学院西院,A700
2849,天津市第一轻工业学校分校,A708
2850,天津市八里台中学,A703
2851,天津市塘沽区胡家园小学,A702
2852,杨村街幼儿园,A701
2853,滨海职业学院南校区,A700
2854,胡连庄中心小学,A702
2855,巨家庄中心小学,A702
2856,宁波里小学,A702
2857,农行天津培训学院,A709
2858,东马圈镇中心幼儿园,A701
2859,天津新华职专,A708
2860,天津市第二十九中学,A703
2861,友谊寄宿小学,A702
2862,大田中心学校,A702
2863,南蔡村镇小学,A702
2864,天津市小站第一中学,A703
2865,天津市北辰区西堤头小学,A702
2866,天津旅游育才职专哈密道校区,A708
2867,中国农业大学网院天津学习中心,A709
2868,天津市视力障碍学校,A709
2869,杨村第七小学,A702
2870,武清县杨村镇党校,A700
2871,天津开发区国际学校,A703
2872,西青区东兰坨中心小学,A702
2873,天津市小站镇第五小学,A702
2874,天津新华社区学院,A700
2875,蓟县洇溜镇八里庄完全小学,A702
2876,红光幼儿园,A701
2877,东丽教师进修学校,A709
2878,育人教育培训学校,A709
2879,天津市第四十七中学,A703
2880,新安镇第一中心希望小学,A702
2881,河西区第一幼儿园第六田园分园,A701
2882,盼盼幼儿乐园,A701
2883,恋日国际美语幼稚园,A701
2884,天才幼儿园,A701
2885,河西区第五幼儿园,A701
2886,联盟小学,A702
2887,河北工业大学,A700
2888,天津医科大学,A700
2889,蓟县下营中学,A703
2890,华艺艺术幼儿园,A701
2891,北潭中心小学,A702
2892,静海镇徐庄子中学,A703
2893,西寨中心小学,A702
2894,孙各庄满族乡第二民族小学,A702
2895,蔡公庄中学,A703
2896,独流镇育英小学,A702
2897,民族中学西校区,A703
2898,西翟庄中学,A703
2899,苏家庄中美史克希望小学,A702
2900,河西务镇初级中学,A703
2901,天津石化第一幼儿园,A701
2902,武清成人中专城关分校,A708
2903,天津人民广播电台蓟县第一希望小学,A702
2904,静海县体育运动学校,A709
2905,河东区中心东道小学东南门,A702
2906,建物街小学,A702
2907,实验小学,A702
2908,新安镇第二中学,A703
2909,天津市五十七中学,A703
2910,天津市二十五中学北院,A703
2911,东二营中心小学,A702
2912,天津市大港第三中学,A703
2913,口东中学,A703
2914,刘上道体彩小学,A702
2915,宝坻区陈家庵中心小学,A702
2916,天津傅村中学,A703
2917,兴家坨中心小学,A702
2918,高官屯小学,A702
2919,宝坻县中登高中,A703
2920,三街小学,A702
2921,北蔡村乡北蔡村小学,A702
2922,宁河县潘庄镇潘庄小学,A702
2923,大港第十一小学,A702
2924,蓟县擂鼓台中学,A703
2925,大黄洼中心小学,A702
2926,天津市河西区尖山小学,A702
2927,土河中心小学,A702
2928,蓟县教师进修学校,A709
2929,天津市外大职业培训学校,A709
2930,岳家庄中心小学,A702
2931,天津城市职业学院新华分院,A700
2932,塘沽第六幼儿园,A701
2933,华源联合中心小学,A702
2934,宁河县桥北镇王北小学,A702
2935,高台中心园,A701
2936,东营胜利海运学校天津分校,A708
2937,双港新家园实验小学,A702
2938,陈山庄中心小学,A702
2939,红星小学,A702
2940,天津理工大学海运学院,A700
2941,刘台中心小学,A702
2942,巍林乐友音乐艺术中心,A709
2943,天津市宁河县中专,A708
2944,天津市老干部大学,A709
2945,鑫鑫双语幼儿园,A701
2946,天津南开区第二十八幼儿园,A701
2947,育英才双语幼儿园,A701
2948,天津美术学院,A700
2949,航运学校,A708
2950,中德职业技术学院,A700
2951,八门城镇菱角沽中心小学,A702
2952,天津一中北门,A703
2953,河东劳动局职业技术学校,A708
2954,账房瞿中心小学,A702
2955,东寨中心小学,A702
2956,大唐庄镇中心幼儿园,A701
2957,天津市和平区劝业场小学,A702
2958,天津市国际商务学校,A708
2959,天津外国语大学附属外国语学校,A703
2960,天津市丰泽中学,A703
2961,天津科技大学塘沽校区南门,A700
2962,天津商业大学南门,A700
2963,天津市六十三中学,A703
2964,天津市河北区增产道小学,A702
2965,西柳木中心小学,A702
2966,王口镇第四小学,A702
2967,天津市东丽区第二幼儿园,A701
2968,天津市职业技术专修学院,A700
2969,东郝庄中心小学,A702
2970,宁河县芦台第三中学,A703
2971,大田镇中心幼儿园,A701
2972,务本一村小学,A702
2973,天津市汉沽区第四幼儿园,A701
2974,于庄子小学,A702
2975,东安驾校,A706
2976,天津市万科实验模范小学,A702
2977,天津滨海技工学校,A708
2978,民进汉沽区务实学校,A709
2979,塘沽区青少年业余体育学校,A709
2980,天津市机电工艺学院杨柳青校区,A700
2981,幸福双语实验幼儿园,A701
2982,武清县杨村镇回民小学,A702
2983,天津市汉沽区教育中心,A709
2984,金摇篮艺术幼儿园,A701
2985,天津泰达枫叶国际学校,A703
2986,未来之星艺术幼儿园,A701
2987,中央党校函授学院天津分院塘沽学区,A700
2988,天津工程师范学院附属技师学院津南校区,A708
2989,红桥区第一幼儿园实验园,A701
2990,天津市红桥区外国语小学,A702
2991,天津众信家政服务职业培训学校,A709
2992,腾飞双语幼儿园第四分园,A701
2993,天津市少年儿童艺术培训学校,A709
2994,天津市烹饪协会烹饪职业培训学校,A709
2995,经报进修学院双峰道校区,A709
2996,天津市明德国学馆,A709
2997,庞各庄中心小学,A702
2998,和平区中心小学文善里校区,A702
2999,滨海网球学校,A709
3000,天津益中学校,A703
3001,南开区第十幼儿园,A701
3002,河西区教育中心,A709
3003,河西中心小学,A702
3004,天津市慧翔职专东校区,A708
3005,天津开发区职业技术学院电工电子实训中心,A709
3006,河东区第十八幼儿园,A701
3007,天津市工程技师学院河北校区,A708
3008,耀华技校西青道教学校区,A708
3009,天津市育贤中学,A703
3010,天津市津南区第十幼儿园,A701
3011,天津工程职业技术学院西校区,A700
3012,天津市南仓中学,A703
3013,学大教育科技（北京）公司河东分公司,A709
3014,三星手机人才培养学校,A709
3015,天津新星之星双语幼儿园,A701
3016,西青区职业中等专业学校,A708
3017,宁河第三幼儿园,A701
3018,天津科学技术进修学院宁河分院,A709
3019,河西区中心小学宾馆校区,A702
3020,天津开发区－泰达保育院,A701
3021,天津戏剧影视艺术学校,A709
3022,奥兹久华里幼儿园,A701
3023,天津市总工会农民工业余学校,A709
3024,苑家堡小学,A702
3025,天津市南开区第二保育院,A701
3026,天津师范大学学前教育学院分校,A700
3027,天津师大富家湾幼儿园孙庄分园,A701
3028,双桥河第一小学,A702
3029,天津市公用技师学院,A708
3030,南开大学泰达学院,A700
3031,香山道中学,A703
3032,天津市体育运动学校,A708
3033,上海道小学分校,A702
3034,河北区教师进修学校,A709
3035,天津大地实验幼儿园,A701
3036,南开大学商学院,A700
3037,和平区中心小学,A702
3038,浙江路小学,A702
3039,蓟县马伸桥镇中心幼儿园,A701
3040,天津行政学院西院,A700
3041,大港区第九中学,A703
3042,崔黄口镇大宫城中心小学,A702
3043,王庆坨镇郑大小学,A702
